annee,annee_norm,ATC1,sous_categorie_code,code_substance_active,substance_active,categorie_therapeutique,boites_vendues,montant_rembourse_euros,nb_presentations_distinctes,log_boites,log_montant,nb_ruptures,nb_tensions,nb_evenements,duree_moy_jours,duree_max_jours,nb_ruptures_longues,ratio_evenements,categorie_en_rupture,categorie_en_tension,risque_rupture
2023,2,L,L01,L01XF03,BEXAROTENE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,4886,0.0,2,8.494333897270154,0.0,2.0,2.0,4.0,685.5,945.0,4.0,1.3333333333333333,1,1,2
2023,2,L,L01,L01XG03,IXAZOMIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,3119,0.0,3,8.045588280803528,0.0,2.0,2.0,4.0,685.5,945.0,4.0,1.0,1,1,2
2023,2,L,L01,L01XJ01,VISMODEGIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,1667,0.0,1,7.419380582918692,0.0,2.0,2.0,4.0,685.5,945.0,4.0,2.0,1,1,2
2023,2,L,L01,L01XJ02,SONIDEGIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,2834,0.0,1,7.949797216161852,0.0,2.0,2.0,4.0,685.5,945.0,4.0,2.0,1,1,2
2023,2,L,L01,L01XK01,OLAPARIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,32427,0.0,2,10.386777526107597,0.0,2.0,2.0,4.0,685.5,945.0,4.0,1.3333333333333333,1,1,2
2023,2,L,L01,L01XK02,NIRAPARIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,8652,0.0,2,9.06566136060674,0.0,2.0,2.0,4.0,685.5,945.0,4.0,1.3333333333333333,1,1,2
2023,2,L,L01,L01XK03,RUCAPARIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,3135,0.0,3,8.0507033814703,0.0,2.0,2.0,4.0,685.5,945.0,4.0,1.0,1,1,2
2023,2,L,L01,L01XK04,TALAZOPARIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,2533,0.0,2,7.837554360881084,0.0,2.0,2.0,4.0,685.5,945.0,4.0,1.3333333333333333,1,1,2
2023,2,L,L01,L01XX05,HYDROXYCARBAMIDE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,1110873,45778.23,3,13.92065765084908,10.731585773793242,2.0,2.0,4.0,685.5,945.0,4.0,1.0,1,1,2
2023,2,L,L01,L01XX11,ESTRAMUSTINE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,404,0.0,2,6.003887067106539,0.0,2.0,2.0,4.0,685.5,945.0,4.0,1.3333333333333333,1,1,2
2023,2,L,L01,L01XX35,ANAGRELIDE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,23684,0.0,8,10.072597215357852,0.0,2.0,2.0,4.0,685.5,945.0,4.0,0.4444444444444444,1,1,2
2023,2,L,L01,L01XX52,VENETOCLAX,ANTINEOPLASIQUES ET IMMUNOMODULANTS,62429,4953.08,5,11.041801208055789,8.507966758485733,2.0,2.0,4.0,685.5,945.0,4.0,0.6666666666666666,1,1,2
2023,2,L,L02,L02AB01,MEGESTROL,ANTINEOPLASIQUES ET IMMUNOMODULANTS,5589,0.0,1,8.628734566149145,0.0,2.0,2.0,4.0,685.5,945.0,4.0,2.0,1,1,2
2023,2,L,L02,L02AB02,MEDROXYPROGESTERONE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,61,345.52,1,4.127134385045092,5.847940537021939,2.0,2.0,4.0,685.5,945.0,4.0,2.0,1,1,2
2023,2,L,L02,L02AE02,LEUPRORELINE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,178639,893.76,11,12.09312788651404,6.796555525889912,2.0,2.0,4.0,685.5,945.0,4.0,0.3333333333333333,1,1,2
2023,2,L,L02,L02AE03,GOSERELINE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,42499,0.0,2,10.657259354912508,0.0,2.0,2.0,4.0,685.5,945.0,4.0,1.3333333333333333,1,1,2
2023,2,L,L02,L02AE04,TRIPTORELINE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,416354,29976.06,17,12.939293540718793,10.308187701470947,2.0,2.0,4.0,685.5,945.0,4.0,0.2222222222222222,1,1,2
2023,2,L,L02,L02BA01,TAMOXIFENE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,604760,442945.82,14,13.312588617641286,13.00120499667455,2.0,2.0,4.0,685.5,945.0,4.0,0.26666666666666666,1,1,2
2023,2,L,L02,L02BA02,TOREMIFENE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,63,0.0,1,4.1588830833596715,0.0,2.0,2.0,4.0,685.5,945.0,4.0,2.0,1,1,2
2023,2,L,L02,L02BA03,FULVESTRANT,ANTINEOPLASIQUES ET IMMUNOMODULANTS,203867,0.0,8,12.225228004569916,0.0,2.0,2.0,4.0,685.5,945.0,4.0,0.4444444444444444,1,1,2
2023,2,L,L02,L02BB02,NILUTAMIDE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,1985,0.0,2,7.593877844605118,0.0,2.0,2.0,4.0,685.5,945.0,4.0,1.3333333333333333,1,1,2
2023,2,L,L02,L02BB03,BICALUTAMIDE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,128170,40565.3,13,11.761120588831218,10.610692951647104,2.0,2.0,4.0,685.5,945.0,4.0,0.2857142857142857,1,1,2
2023,2,L,L02,L02BB04,ENZALUTAMIDE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,128133,0.0,2,11.76083187031026,0.0,2.0,2.0,4.0,685.5,945.0,4.0,1.3333333333333333,1,1,2
2023,2,L,L02,L02BB05,APALUTAMIDE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,80279,0.0,1,11.293275802910275,0.0,2.0,2.0,4.0,685.5,945.0,4.0,2.0,1,1,2
2023,2,L,L02,L02BB06,DAROLUTAMIDE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,12693,0.0,1,9.448884719866415,0.0,2.0,2.0,4.0,685.5,945.0,4.0,2.0,1,1,2
2023,2,L,L02,L02BG03,ANASTROZOLE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,388631,113425.07,33,12.870388159421417,11.638906538034066,2.0,2.0,4.0,685.5,945.0,4.0,0.11764705882352941,1,1,2
2023,2,L,L02,L02BG04,LETROZOLE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,1336687,111756.68,21,14.105705470587031,11.624088234946587,2.0,2.0,4.0,685.5,945.0,4.0,0.18181818181818182,1,1,2
2023,2,L,L02,L02BG06,EXEMESTANE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,372151,21252.75,16,12.827057651950694,9.964288629371696,2.0,2.0,4.0,685.5,945.0,4.0,0.23529411764705882,1,1,2
2023,2,L,L02,L02BX02,DEGARELIX,ANTINEOPLASIQUES ET IMMUNOMODULANTS,118326,0.0,2,11.681207257230376,0.0,2.0,2.0,4.0,685.5,945.0,4.0,1.3333333333333333,1,1,2
2023,2,L,L02,L02BX03,ABIRATERONE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,139271,0.0,14,11.844184134538555,0.0,2.0,2.0,4.0,685.5,945.0,4.0,0.26666666666666666,1,1,2
2023,2,L,L02,L02BX04,RELUGOLIX,ANTINEOPLASIQUES ET IMMUNOMODULANTS,14,0.0,1,2.70805020110221,0.0,2.0,2.0,4.0,685.5,945.0,4.0,2.0,1,1,2
2023,2,L,L03,L03AA02,FILGRASTIM,ANTINEOPLASIQUES ET IMMUNOMODULANTS,805199,0.0,37,13.598845972747773,0.0,2.0,2.0,4.0,685.5,945.0,4.0,0.10526315789473684,1,1,2
2023,2,L,L03,L03AA10,LENOGRASTIM,ANTINEOPLASIQUES ET IMMUNOMODULANTS,347846,0.0,3,12.759518006907525,0.0,2.0,2.0,4.0,685.5,945.0,4.0,1.0,1,1,2
2023,2,L,L03,L03AA13,PEGFILGRASTIM,ANTINEOPLASIQUES ET IMMUNOMODULANTS,290016,0.0,15,12.577694820934186,0.0,2.0,2.0,4.0,685.5,945.0,4.0,0.25,1,1,2
2023,2,L,L03,L03AA14,LIPEGFILGRASTIM,ANTINEOPLASIQUES ET IMMUNOMODULANTS,5820,0.0,1,8.669227347271736,0.0,2.0,2.0,4.0,685.5,945.0,4.0,2.0,1,1,2
2023,2,L,L03,L03AB07,INTERFERON BETA-1A,ANTINEOPLASIQUES ET IMMUNOMODULANTS,47082,0.0,9,10.759667280669499,0.0,2.0,2.0,4.0,685.5,945.0,4.0,0.4,1,1,2
2023,2,L,L03,L03AB08,INTERFERON BETA-1B,ANTINEOPLASIQUES ET IMMUNOMODULANTS,3398,0.0,2,8.131236549696116,0.0,2.0,2.0,4.0,685.5,945.0,4.0,1.3333333333333333,1,1,2
2023,2,L,L03,L03AB11,PEGINTERFERON ALFA-2A,ANTINEOPLASIQUES ET IMMUNOMODULANTS,140214,0.0,5,11.850932237873868,0.0,2.0,2.0,4.0,685.5,945.0,4.0,0.6666666666666666,1,1,2
2023,2,L,L03,L03AB13,PEGINTERFERON BETA-1A,ANTINEOPLASIQUES ET IMMUNOMODULANTS,18069,0.0,5,9.802008383586275,0.0,2.0,2.0,4.0,685.5,945.0,4.0,0.6666666666666666,1,1,2
2023,2,L,L03,L03AX03,VACCIN BCG,ANTINEOPLASIQUES ET IMMUNOMODULANTS,531,0.0,1,6.2766434893416445,0.0,2.0,2.0,4.0,685.5,945.0,4.0,2.0,1,1,2
2023,2,L,L03,L03AX13,GLATIRAMERE ACETATE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,50551,0.0,3,10.83075778845329,0.0,2.0,2.0,4.0,685.5,945.0,4.0,1.0,1,1,2
2023,2,L,L04,L04AA06,MYCOPHENOLIQUE ACIDE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,1004723,2727.0,15,13.820223434892778,7.911324018963353,2.0,2.0,4.0,685.5,945.0,4.0,0.25,1,1,2
2023,2,L,L04,L04AA18,EVEROLIMUS,ANTINEOPLASIQUES ET IMMUNOMODULANTS,150170,0.0,6,11.919529923771819,0.0,2.0,2.0,4.0,685.5,945.0,4.0,0.5714285714285714,1,1,2
2023,2,L,L04,L04AA24,ABATACEPT,ANTINEOPLASIQUES ET IMMUNOMODULANTS,71822,0.0,4,11.181960038002089,0.0,2.0,2.0,4.0,685.5,945.0,4.0,0.8,1,1,2
2023,2,L,L04,L04AA32,APREMILAST,ANTINEOPLASIQUES ET IMMUNOMODULANTS,135120,0.0,2,11.813925952283189,0.0,2.0,2.0,4.0,685.5,945.0,4.0,1.3333333333333333,1,1,2
2023,2,L,L04,L04AA40,CLADRIBINE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,2258,0.0,3,7.7226775164680035,0.0,2.0,2.0,4.0,685.5,945.0,4.0,1.0,1,1,2
2023,2,L,L04,L04AB01,ETANERCEPT,ANTINEOPLASIQUES ET IMMUNOMODULANTS,286965,0.0,16,12.567119020825047,0.0,2.0,2.0,4.0,685.5,945.0,4.0,0.23529411764705882,1,1,2
2023,2,L,L04,L04AB02,INFLIXIMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,160030,0.0,4,11.983122825448858,0.0,2.0,2.0,4.0,685.5,945.0,4.0,0.8,1,1,2
2023,2,L,L04,L04AB04,ADALIMUMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,1031929,0.0,40,13.846941393265759,0.0,2.0,2.0,4.0,685.5,945.0,4.0,0.0975609756097561,1,1,2
2023,2,L,L04,L04AB05,CERTOLIZUMAB PEGOL,ANTINEOPLASIQUES ET IMMUNOMODULANTS,97471,0.0,2,11.487320436254834,0.0,2.0,2.0,4.0,685.5,945.0,4.0,1.3333333333333333,1,1,2
2023,2,L,L04,L04AB06,GOLIMUMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,173486,0.0,4,12.063857947607922,0.0,2.0,2.0,4.0,685.5,945.0,4.0,0.8,1,1,2
2023,2,L,L04,L04AC03,ANAKINRA,ANTINEOPLASIQUES ET IMMUNOMODULANTS,61492,0.0,1,11.026678626178281,0.0,2.0,2.0,4.0,685.5,945.0,4.0,2.0,1,1,2
2023,2,L,L04,L04AC05,USTEKINUMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,146292,0.0,3,11.893366738973565,0.0,2.0,2.0,4.0,685.5,945.0,4.0,1.0,1,1,2
2023,2,L,L04,L04AC07,TOCILIZUMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,87407,0.0,2,11.378342090635499,0.0,2.0,2.0,4.0,685.5,945.0,4.0,1.3333333333333333,1,1,2
2023,2,L,L04,L04AC08,CANAKINUMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,6442,0.0,1,8.770749549138642,0.0,2.0,2.0,4.0,685.5,945.0,4.0,2.0,1,1,2
2023,2,L,L04,L04AC10,SECUKINUMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,158543,0.0,7,11.97378743629868,0.0,2.0,2.0,4.0,685.5,945.0,4.0,0.5,1,1,2
2023,2,L,L04,L04AC12,BRODALUMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,9963,0.0,1,9.20673387638207,0.0,2.0,2.0,4.0,685.5,945.0,4.0,2.0,1,1,2
2023,2,L,L04,L04AC13,IXEKIZUMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,95446,0.0,2,11.46632639859186,0.0,2.0,2.0,4.0,685.5,945.0,4.0,1.3333333333333333,1,1,2
2023,2,L,L04,L04AC14,SARILUMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,18986,0.0,4,9.851509813443416,0.0,2.0,2.0,4.0,685.5,945.0,4.0,0.8,1,1,2
2023,2,L,L04,L04AC16,GUSELKUMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,48417,0.0,2,10.787626924393198,0.0,2.0,2.0,4.0,685.5,945.0,4.0,1.3333333333333333,1,1,2
2023,2,L,L04,L04AC17,TILDRAKIZUMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,6090,0.0,2,8.714567550836485,0.0,2.0,2.0,4.0,685.5,945.0,4.0,1.3333333333333333,1,1,2
2023,2,L,L04,L04AC18,RISANKIZUMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,25481,0.0,3,10.145727599541326,0.0,2.0,2.0,4.0,685.5,945.0,4.0,1.0,1,1,2
2023,2,L,L04,L04AC19,SATRALIZUMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,177,0.0,1,5.181783550292085,0.0,2.0,2.0,4.0,685.5,945.0,4.0,2.0,1,1,2
2023,2,L,L04,L04AC21,BIMEKIZUMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,9157,0.0,2,9.12238309321704,0.0,2.0,2.0,4.0,685.5,945.0,4.0,1.3333333333333333,1,1,2
2023,2,L,L04,L04AD01,CICLOSPORINE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,314057,4815.59,7,12.657332961208771,8.479821487790776,2.0,2.0,4.0,685.5,945.0,4.0,0.5,1,1,2
2023,2,L,L04,L04AD02,TACROLIMUS,ANTINEOPLASIQUES ET IMMUNOMODULANTS,1336523,19023.57,29,14.10558277175117,9.853486580634776,2.0,2.0,4.0,685.5,945.0,4.0,0.13333333333333333,1,1,2
2023,2,L,L04,L04AE01,FINGOLIMOD,ANTINEOPLASIQUES ET IMMUNOMODULANTS,100263,0.0,8,11.515561986291358,0.0,2.0,2.0,4.0,685.5,945.0,4.0,0.4444444444444444,1,1,2
2023,2,L,L04,L04AE04,PONESIMOD,ANTINEOPLASIQUES ET IMMUNOMODULANTS,6599,0.0,2,8.794824928014517,0.0,2.0,2.0,4.0,685.5,945.0,4.0,1.3333333333333333,1,1,2
2023,2,L,L04,L04AF01,TOFACITINIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,33277,0.0,3,10.412651796975453,0.0,2.0,2.0,4.0,685.5,945.0,4.0,1.0,1,1,2
2023,2,L,L04,L04AF02,BARICITINIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,49604,0.0,2,10.811846914084002,0.0,2.0,2.0,4.0,685.5,945.0,4.0,1.3333333333333333,1,1,2
2023,2,L,L04,L04AF03,UPADACITINIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,69565,0.0,2,11.15003122121758,0.0,2.0,2.0,4.0,685.5,945.0,4.0,1.3333333333333333,1,1,2
2023,2,L,L04,L04AF04,FILGOTINIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,15143,0.0,2,9.625359692889159,0.0,2.0,2.0,4.0,685.5,945.0,4.0,1.3333333333333333,1,1,2
2023,2,L,L04,L04AG04,BELIMUMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,13447,0.0,2,9.506585675088452,0.0,2.0,2.0,4.0,685.5,945.0,4.0,1.3333333333333333,1,1,2
2023,2,L,L04,L04AG05,VEDOLIZUMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,75934,0.0,2,11.23763299016437,0.0,2.0,2.0,4.0,685.5,945.0,4.0,1.3333333333333333,1,1,2
2023,2,L,L04,L04AG12,OFATUMUMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,48313,0.0,1,10.785476652713262,0.0,2.0,2.0,4.0,685.5,945.0,4.0,2.0,1,1,2
2023,2,L,L04,L04AH01,SIROLIMUS,ANTINEOPLASIQUES ET IMMUNOMODULANTS,30838,0.0,4,10.33653540173002,0.0,2.0,2.0,4.0,685.5,945.0,4.0,0.8,1,1,2
2023,2,L,L04,L04AJ03,PEGCETACOPLAN,ANTINEOPLASIQUES ET IMMUNOMODULANTS,176,0.0,1,5.176149732573829,0.0,2.0,2.0,4.0,685.5,945.0,4.0,2.0,1,1,2
2023,2,L,L04,L04AJ05,AVACOPAN,ANTINEOPLASIQUES ET IMMUNOMODULANTS,267,0.0,1,5.5909869805108565,0.0,2.0,2.0,4.0,685.5,945.0,4.0,2.0,1,1,2
2023,2,L,L04,L04AK01,LEFLUNOMIDE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,175739,105391.31,16,12.076760909049835,11.565444952275875,2.0,2.0,4.0,685.5,945.0,4.0,0.23529411764705882,1,1,2
2023,2,L,L04,L04AK02,TERIFLUNOMIDE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,143197,0.0,4,11.871983566930703,0.0,2.0,2.0,4.0,685.5,945.0,4.0,0.8,1,1,2
2023,2,L,L04,L04AX01,AZATHIOPRINE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,363236,203626.27,6,12.802810792767346,12.224046493785732,2.0,2.0,4.0,685.5,945.0,4.0,0.5714285714285714,1,1,2
2023,2,L,L04,L04AX03,METHOTREXATE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,4406440,214672.94,52,15.298577892120969,12.276875597831976,2.0,2.0,4.0,685.5,945.0,4.0,0.07547169811320754,1,1,2
2023,2,L,L04,L04AX05,PIRFENIDONE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,36207,0.0,15,10.497035367873318,0.0,2.0,2.0,4.0,685.5,945.0,4.0,0.25,1,1,2
2023,2,L,L04,L04AX07,DIMETHYL FUMARATE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,108118,0.0,9,11.590987751365,0.0,2.0,2.0,4.0,685.5,945.0,4.0,0.4,1,1,2
2023,2,M,M01,M01AB01,INDOMETACINE,SYSTEME MUSCULO-SQUELETTIQUE,165295,131379.02,3,12.015493085089227,11.785849318676624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M01,M01AB02,SULINDAC,SYSTEME MUSCULO-SQUELETTIQUE,51161,65282.53,2,10.842752347970105,11.086495062930904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M01,M01AB05,DICLOFENAC,SYSTEME MUSCULO-SQUELETTIQUE,4234948,795786.45,18,15.258881843492828,13.587087406556568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M01,M01AB08,ETODOLAC,SYSTEME MUSCULO-SQUELETTIQUE,108497,54670.69,2,11.594487018613034,10.909101304160478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M01,M01AB16,ACECLOFENAC,SYSTEME MUSCULO-SQUELETTIQUE,413414,153084.68,6,12.932207210041787,11.938753043633087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M01,M01AC01,PIROXICAM,SYSTEME MUSCULO-SQUELETTIQUE,1294049,388647.67,18,14.073287393172835,12.870431052550362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M01,M01AC02,TENOXICAM,SYSTEME MUSCULO-SQUELETTIQUE,110393,56238.79,1,11.611811063522149,10.93737979248042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M01,M01AC06,MELOXICAM,SYSTEME MUSCULO-SQUELETTIQUE,354411,304083.82,14,12.77821535718497,12.625061954629322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M01,M01AE01,IBUPROFENE,SYSTEME MUSCULO-SQUELETTIQUE,14116460,2152707.54,49,16.462852121220802,14.58223739328574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M01,M01AE02,NAPROXENE,SYSTEME MUSCULO-SQUELETTIQUE,4568106,757985.62,11,15.334609453861514,13.538421012753675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M01,M01AE03,KETOPROFENE,SYSTEME MUSCULO-SQUELETTIQUE,12208685,1686234.45,26,16.31765822358818,14.338009057853087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M01,M01AE09,FLURBIPROFENE,SYSTEME MUSCULO-SQUELETTIQUE,2605333,205913.47,4,14.773071439921976,12.235216167379994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M01,M01AE11,TIAPROFENIQUE ACIDE,SYSTEME MUSCULO-SQUELETTIQUE,952009,241062.59,6,13.766330817920014,12.392816036589311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M01,M01AG01,MEFENAMIQUE ACIDE,SYSTEME MUSCULO-SQUELETTIQUE,221982,58176.62,1,12.310356081345704,10.971256023684097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M01,M01AH01,CELECOXIB,SYSTEME MUSCULO-SQUELETTIQUE,961197,766725.01,22,13.775935702109868,13.549884793583532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M01,M01AH05,ETORICOXIB,SYSTEME MUSCULO-SQUELETTIQUE,356024,328563.6,14,12.782756232087628,12.702488749019407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M01,M01AX01,NABUMETONE,SYSTEME MUSCULO-SQUELETTIQUE,358837,138191.97,3,12.79062631214303,11.836406320715069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M01,M01AX02,NIFLUMIQUE ACIDE,SYSTEME MUSCULO-SQUELETTIQUE,270167,88027.01,1,12.50679926670275,11.385410338269637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M01,M01AX22,MORNIFLUMATE,SYSTEME MUSCULO-SQUELETTIQUE,216168,41859.97,2,12.283815788152593,10.642109168211206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M01,M01CC01,PENICILLAMINE,SYSTEME MUSCULO-SQUELETTIQUE,15618,0.0,1,9.656243400857722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M02,M02AA07,PIROXICAM,SYSTEME MUSCULO-SQUELETTIQUE,46248,25864.27,1,10.741795121085199,10.160656421200066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M02,M02AA13,IBUPROFENE,SYSTEME MUSCULO-SQUELETTIQUE,5053808,175667.55,5,15.435652774368105,12.076354259860539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M02,M02AA15,DICLOFENAC,SYSTEME MUSCULO-SQUELETTIQUE,16046313,942634.8,32,16.590989723844146,13.75643527280571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M02,M02AA17,NIFLUMIQUE ACIDE,SYSTEME MUSCULO-SQUELETTIQUE,725460,73026.13,1,13.494562593831148,11.19858629492368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M03,M03BX01,BACLOFENE,SYSTEME MUSCULO-SQUELETTIQUE,3350094,186222.81,3,15.024499261608119,12.134704508904582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M03,M03CA01,DANTROLENE,SYSTEME MUSCULO-SQUELETTIQUE,103550,33749.74,2,11.547819523947549,10.426757621986232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M04,M04AA01,ALLOPURINOL,SYSTEME MUSCULO-SQUELETTIQUE,8868327,865991.0,36,15.9979968359536,13.671630949626614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M04,M04AA03,FEBUXOSTAT,SYSTEME MUSCULO-SQUELETTIQUE,2889905,736925.05,26,14.876734533608078,13.510242826924133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M04,M04AB01,PROBENECIDE,SYSTEME MUSCULO-SQUELETTIQUE,2596,2220.95,1,7.862112211662748,7.706140467696171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M04,M04AC01,COLCHICINE,SYSTEME MUSCULO-SQUELETTIQUE,1966382,263542.52,4,14.491706372516505,12.481973794616252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M05,M05BA02,CLODRONIQUE ACIDE,SYSTEME MUSCULO-SQUELETTIQUE,12932,0.0,2,9.467537463415244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M05,M05BA04,ALENDRONIQUE ACIDE,SYSTEME MUSCULO-SQUELETTIQUE,351703,451434.32,21,12.77054519172694,13.02018738576313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M05,M05BA07,RISEDRONIQUE ACIDE,SYSTEME MUSCULO-SQUELETTIQUE,1037626,960186.63,48,13.852446933234097,13.77488399226323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M05,M05BA08,ZOLEDRONIQUE ACIDE,SYSTEME MUSCULO-SQUELETTIQUE,115580,3454.19,11,11.65772686185026,8.147632727453834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M05,M05BB03,ALENDRONIQUE ACIDE ET COLECALCIFEROL,SYSTEME MUSCULO-SQUELETTIQUE,460132,627865.2,47,13.039270857109912,13.350082365425559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M05,M05BB04,"RISEDRONIQUE ACIDE, CALCIUM ET COLECALCIFEROL, EN SEQUENTIEL",SYSTEME MUSCULO-SQUELETTIQUE,23216,15044.57,2,10.052640047938569,9.618838874687453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M05,M05BX04,DENOSUMAB,SYSTEME MUSCULO-SQUELETTIQUE,332273,0.0,2,12.713715208729667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2023,2,M,M05,M05BX05,BUROSUMAB,SYSTEME MUSCULO-SQUELETTIQUE,12097,0.0,3,9.400795428666859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
