index,CIP13_court,CIP13_long,numero_dossier,type_rupture,date_debut,date_fin,col7,url_detail,nom_rupture,nom_marque,idx,CIS_matched,nom_matched,methode,CIS,code_ATC
602,66614262,,2,Tension d'approvisionnement,18/07/2024,05/03/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/xeplion-suspension-injectable-a-liberation-prolongee-paliperidone,xeplion suspension injectable a liberation prolongee paliperidone,xeplion suspension injectable,602,66614262.0,"XEPLION 100 mg, suspension injectable à libération prolongée",premier_mot,66614262.0,N05AX13
603,65554816,,2,Tension d'approvisionnement,18/07/2024,05/03/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/xeplion-suspension-injectable-a-liberation-prolongee-paliperidone,xeplion suspension injectable a liberation prolongee paliperidone,xeplion suspension injectable,603,66614262.0,"XEPLION 100 mg, suspension injectable à libération prolongée",premier_mot,66614262.0,N05AX13
604,64760254,,2,Tension d'approvisionnement,18/07/2024,05/03/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/xeplion-suspension-injectable-a-liberation-prolongee-paliperidone,xeplion suspension injectable a liberation prolongee paliperidone,xeplion suspension injectable,604,66614262.0,"XEPLION 100 mg, suspension injectable à libération prolongée",premier_mot,66614262.0,N05AX13
605,60713079,,2,Tension d'approvisionnement,18/07/2024,05/03/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/xeplion-suspension-injectable-a-liberation-prolongee-paliperidone,xeplion suspension injectable a liberation prolongee paliperidone,xeplion suspension injectable,605,66614262.0,"XEPLION 100 mg, suspension injectable à libération prolongée",premier_mot,66614262.0,N05AX13
606,64741268,3400955044994.0,2,Tension d'approvisionnement,22/04/2024,12/02/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/heparine-calcique-25-000-ui-ml-solution-injectable-en-seringue-pre-remplie-s-c-de-0-2-ml-et-0-3-ml-calciparine-5-000-ui-0-2-ml-et-7-500-ui-0-3-ml-solution-injectable-en-seringue-pre-remplie-s-c-heparine-calcique,heparine calcique 25 000 ui ml solution injectable en seringue pre remplie s c de 0 2 ml et 0 3 ml calciparine 5 000 ui 0 2 ml et 7 500 ui 0 3 ml solution injectable en seringue pre remplie s c heparine calcique,heparine calcique,606,64741268.0,"HEPARINE CALCIQUE PANPHARMA 25 000 UI/mL, solution injectable en seringue pré-remplie (S.C.)",premier_mot,64741268.0,B01AB01
607,64741268,3400955044987.0,2,Tension d'approvisionnement,22/04/2024,12/02/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/heparine-calcique-25-000-ui-ml-solution-injectable-en-seringue-pre-remplie-s-c-de-0-2-ml-et-0-3-ml-calciparine-5-000-ui-0-2-ml-et-7-500-ui-0-3-ml-solution-injectable-en-seringue-pre-remplie-s-c-heparine-calcique,heparine calcique 25 000 ui ml solution injectable en seringue pre remplie s c de 0 2 ml et 0 3 ml calciparine 5 000 ui 0 2 ml et 7 500 ui 0 3 ml solution injectable en seringue pre remplie s c heparine calcique,heparine calcique,607,64741268.0,"HEPARINE CALCIQUE PANPHARMA 25 000 UI/mL, solution injectable en seringue pré-remplie (S.C.)",premier_mot,64741268.0,B01AB01
608,69636132,,2,Tension d'approvisionnement,22/04/2024,12/02/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/heparine-calcique-25-000-ui-ml-solution-injectable-en-seringue-pre-remplie-s-c-de-0-2-ml-et-0-3-ml-calciparine-5-000-ui-0-2-ml-et-7-500-ui-0-3-ml-solution-injectable-en-seringue-pre-remplie-s-c-heparine-calcique,heparine calcique 25 000 ui ml solution injectable en seringue pre remplie s c de 0 2 ml et 0 3 ml calciparine 5 000 ui 0 2 ml et 7 500 ui 0 3 ml solution injectable en seringue pre remplie s c heparine calcique,heparine calcique,608,64741268.0,"HEPARINE CALCIQUE PANPHARMA 25 000 UI/mL, solution injectable en seringue pré-remplie (S.C.)",premier_mot,64741268.0,B01AB01
609,62187140,,2,Tension d'approvisionnement,22/04/2024,12/02/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/heparine-calcique-25-000-ui-ml-solution-injectable-en-seringue-pre-remplie-s-c-de-0-2-ml-et-0-3-ml-calciparine-5-000-ui-0-2-ml-et-7-500-ui-0-3-ml-solution-injectable-en-seringue-pre-remplie-s-c-heparine-calcique,heparine calcique 25 000 ui ml solution injectable en seringue pre remplie s c de 0 2 ml et 0 3 ml calciparine 5 000 ui 0 2 ml et 7 500 ui 0 3 ml solution injectable en seringue pre remplie s c heparine calcique,heparine calcique,609,64741268.0,"HEPARINE CALCIQUE PANPHARMA 25 000 UI/mL, solution injectable en seringue pré-remplie (S.C.)",premier_mot,64741268.0,B01AB01
610,66372720,,3,Arrêt de commercialisation,20/10/2020,28/01/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/iobenguane-131i-pour-therapie-cis-bio-international-370-mbq-ml-solution-pour-perfusion-iobenguane-131i,iobenguane 131i pour therapie cis bio international 370 mbq ml solution pour perfusion iobenguane 131i,iobenguane,610,,,aucun,,
611,62516778,,2,Tension d'approvisionnement,22/03/2024,15/01/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/amikacine-viatris-250-mg-500-mg-et-1g-poudre-pour-solution-injectable-en-flacon-amikacine-sulfate-d,amikacine viatris 250 mg 500 mg et 1g poudre pour solution injectable en flacon amikacine sulfate d,amikacine viatris,611,62516778.0,"AMIKACINE VIATRIS 1 g, poudre pour solution injectable en flacon",nom_marque_exact,62516778.0,J01GB06
612,68502148,,2,Tension d'approvisionnement,22/03/2024,15/01/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/amikacine-viatris-250-mg-500-mg-et-1g-poudre-pour-solution-injectable-en-flacon-amikacine-sulfate-d,amikacine viatris 250 mg 500 mg et 1g poudre pour solution injectable en flacon amikacine sulfate d,amikacine viatris,612,62516778.0,"AMIKACINE VIATRIS 1 g, poudre pour solution injectable en flacon",nom_marque_exact,62516778.0,J01GB06
613,62048906,,2,Tension d'approvisionnement,22/03/2024,15/01/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/amikacine-viatris-250-mg-500-mg-et-1g-poudre-pour-solution-injectable-en-flacon-amikacine-sulfate-d,amikacine viatris 250 mg 500 mg et 1g poudre pour solution injectable en flacon amikacine sulfate d,amikacine viatris,613,62516778.0,"AMIKACINE VIATRIS 1 g, poudre pour solution injectable en flacon",nom_marque_exact,62516778.0,J01GB06
614,60945985,,1,Rupture de stock,20/12/2024,14/01/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/pomalidomide-viatris-1-2-3-et-4-mg-gelule-pomalidomide,pomalidomide viatris 1 2 3 et 4 mg gelule pomalidomide,pomalidomide viatris,614,66930463.0,"POMALIDOMIDE VIATRIS 1 mg, gélule",nom_marque_exact,,
615,60310808,,1,Rupture de stock,20/12/2024,14/01/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/pomalidomide-viatris-1-2-3-et-4-mg-gelule-pomalidomide,pomalidomide viatris 1 2 3 et 4 mg gelule pomalidomide,pomalidomide viatris,615,66930463.0,"POMALIDOMIDE VIATRIS 1 mg, gélule",nom_marque_exact,,
616,65974243,,1,Rupture de stock,20/12/2024,14/01/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/pomalidomide-viatris-1-2-3-et-4-mg-gelule-pomalidomide,pomalidomide viatris 1 2 3 et 4 mg gelule pomalidomide,pomalidomide viatris,616,66930463.0,"POMALIDOMIDE VIATRIS 1 mg, gélule",nom_marque_exact,,
617,66930463,,1,Rupture de stock,20/12/2024,14/01/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/pomalidomide-viatris-1-2-3-et-4-mg-gelule-pomalidomide,pomalidomide viatris 1 2 3 et 4 mg gelule pomalidomide,pomalidomide viatris,617,66930463.0,"POMALIDOMIDE VIATRIS 1 mg, gélule",nom_marque_exact,,
618,61731639,,2,Tension d'approvisionnement,13/12/2024,18/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/lutrelef-3-2-mg-poudre-et-solvant-pour-solution-injectable-gonadoreline-acetate-de,lutrelef 3 2 mg poudre et solvant pour solution injectable gonadoreline acetate de,lutrelef,618,61731639.0,"LUTRELEF 3,2 mg, poudre et solvant pour solution injectable",nom_marque_exact,61731639.0,H01CA01
619,69831050,,2,Tension d'approvisionnement,17/08/2022,06/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/cinacalcet-30-mg-60-mg-et-90-mg-comprime-pellicule-cinacalcet-chlorhydrate-de,cinacalcet 30 mg 60 mg et 90 mg comprime pellicule cinacalcet chlorhydrate de,cinacalcet,619,68022576.0,"CINACALCET ACCORDPHARMA 30 mg, comprimé pelliculé",premier_mot,,
620,69766567,,2,Tension d'approvisionnement,17/08/2022,06/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/cinacalcet-30-mg-60-mg-et-90-mg-comprime-pellicule-cinacalcet-chlorhydrate-de,cinacalcet 30 mg 60 mg et 90 mg comprime pellicule cinacalcet chlorhydrate de,cinacalcet,620,68022576.0,"CINACALCET ACCORDPHARMA 30 mg, comprimé pelliculé",premier_mot,,
621,69726341,,2,Tension d'approvisionnement,17/08/2022,06/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/cinacalcet-30-mg-60-mg-et-90-mg-comprime-pellicule-cinacalcet-chlorhydrate-de,cinacalcet 30 mg 60 mg et 90 mg comprime pellicule cinacalcet chlorhydrate de,cinacalcet,621,68022576.0,"CINACALCET ACCORDPHARMA 30 mg, comprimé pelliculé",premier_mot,,
622,69504052,,2,Tension d'approvisionnement,17/08/2022,06/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/cinacalcet-30-mg-60-mg-et-90-mg-comprime-pellicule-cinacalcet-chlorhydrate-de,cinacalcet 30 mg 60 mg et 90 mg comprime pellicule cinacalcet chlorhydrate de,cinacalcet,622,68022576.0,"CINACALCET ACCORDPHARMA 30 mg, comprimé pelliculé",premier_mot,,
623,69236138,,2,Tension d'approvisionnement,17/08/2022,06/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/cinacalcet-30-mg-60-mg-et-90-mg-comprime-pellicule-cinacalcet-chlorhydrate-de,cinacalcet 30 mg 60 mg et 90 mg comprime pellicule cinacalcet chlorhydrate de,cinacalcet,623,68022576.0,"CINACALCET ACCORDPHARMA 30 mg, comprimé pelliculé",premier_mot,,
624,69056275,,2,Tension d'approvisionnement,17/08/2022,06/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/cinacalcet-30-mg-60-mg-et-90-mg-comprime-pellicule-cinacalcet-chlorhydrate-de,cinacalcet 30 mg 60 mg et 90 mg comprime pellicule cinacalcet chlorhydrate de,cinacalcet,624,68022576.0,"CINACALCET ACCORDPHARMA 30 mg, comprimé pelliculé",premier_mot,,
625,68315675,,2,Tension d'approvisionnement,17/08/2022,06/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/cinacalcet-30-mg-60-mg-et-90-mg-comprime-pellicule-cinacalcet-chlorhydrate-de,cinacalcet 30 mg 60 mg et 90 mg comprime pellicule cinacalcet chlorhydrate de,cinacalcet,625,68022576.0,"CINACALCET ACCORDPHARMA 30 mg, comprimé pelliculé",premier_mot,,
626,68022576,,2,Tension d'approvisionnement,17/08/2022,06/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/cinacalcet-30-mg-60-mg-et-90-mg-comprime-pellicule-cinacalcet-chlorhydrate-de,cinacalcet 30 mg 60 mg et 90 mg comprime pellicule cinacalcet chlorhydrate de,cinacalcet,626,68022576.0,"CINACALCET ACCORDPHARMA 30 mg, comprimé pelliculé",premier_mot,,
627,67298098,,2,Tension d'approvisionnement,17/08/2022,06/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/cinacalcet-30-mg-60-mg-et-90-mg-comprime-pellicule-cinacalcet-chlorhydrate-de,cinacalcet 30 mg 60 mg et 90 mg comprime pellicule cinacalcet chlorhydrate de,cinacalcet,627,68022576.0,"CINACALCET ACCORDPHARMA 30 mg, comprimé pelliculé",premier_mot,,
628,66940678,,2,Tension d'approvisionnement,17/08/2022,06/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/cinacalcet-30-mg-60-mg-et-90-mg-comprime-pellicule-cinacalcet-chlorhydrate-de,cinacalcet 30 mg 60 mg et 90 mg comprime pellicule cinacalcet chlorhydrate de,cinacalcet,628,68022576.0,"CINACALCET ACCORDPHARMA 30 mg, comprimé pelliculé",premier_mot,,
629,66234776,,2,Tension d'approvisionnement,17/08/2022,06/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/cinacalcet-30-mg-60-mg-et-90-mg-comprime-pellicule-cinacalcet-chlorhydrate-de,cinacalcet 30 mg 60 mg et 90 mg comprime pellicule cinacalcet chlorhydrate de,cinacalcet,629,68022576.0,"CINACALCET ACCORDPHARMA 30 mg, comprimé pelliculé",premier_mot,,
630,66044086,,2,Tension d'approvisionnement,17/08/2022,06/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/cinacalcet-30-mg-60-mg-et-90-mg-comprime-pellicule-cinacalcet-chlorhydrate-de,cinacalcet 30 mg 60 mg et 90 mg comprime pellicule cinacalcet chlorhydrate de,cinacalcet,630,68022576.0,"CINACALCET ACCORDPHARMA 30 mg, comprimé pelliculé",premier_mot,,
631,65655384,,2,Tension d'approvisionnement,17/08/2022,06/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/cinacalcet-30-mg-60-mg-et-90-mg-comprime-pellicule-cinacalcet-chlorhydrate-de,cinacalcet 30 mg 60 mg et 90 mg comprime pellicule cinacalcet chlorhydrate de,cinacalcet,631,68022576.0,"CINACALCET ACCORDPHARMA 30 mg, comprimé pelliculé",premier_mot,,
632,64656654,,2,Tension d'approvisionnement,17/08/2022,06/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/cinacalcet-30-mg-60-mg-et-90-mg-comprime-pellicule-cinacalcet-chlorhydrate-de,cinacalcet 30 mg 60 mg et 90 mg comprime pellicule cinacalcet chlorhydrate de,cinacalcet,632,68022576.0,"CINACALCET ACCORDPHARMA 30 mg, comprimé pelliculé",premier_mot,,
633,64506804,,2,Tension d'approvisionnement,17/08/2022,06/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/cinacalcet-30-mg-60-mg-et-90-mg-comprime-pellicule-cinacalcet-chlorhydrate-de,cinacalcet 30 mg 60 mg et 90 mg comprime pellicule cinacalcet chlorhydrate de,cinacalcet,633,68022576.0,"CINACALCET ACCORDPHARMA 30 mg, comprimé pelliculé",premier_mot,,
634,63389223,,2,Tension d'approvisionnement,17/08/2022,06/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/cinacalcet-30-mg-60-mg-et-90-mg-comprime-pellicule-cinacalcet-chlorhydrate-de,cinacalcet 30 mg 60 mg et 90 mg comprime pellicule cinacalcet chlorhydrate de,cinacalcet,634,68022576.0,"CINACALCET ACCORDPHARMA 30 mg, comprimé pelliculé",premier_mot,,
635,62985754,,2,Tension d'approvisionnement,17/08/2022,06/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/cinacalcet-30-mg-60-mg-et-90-mg-comprime-pellicule-cinacalcet-chlorhydrate-de,cinacalcet 30 mg 60 mg et 90 mg comprime pellicule cinacalcet chlorhydrate de,cinacalcet,635,68022576.0,"CINACALCET ACCORDPHARMA 30 mg, comprimé pelliculé",premier_mot,,
636,61371194,,2,Tension d'approvisionnement,17/08/2022,06/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/cinacalcet-30-mg-60-mg-et-90-mg-comprime-pellicule-cinacalcet-chlorhydrate-de,cinacalcet 30 mg 60 mg et 90 mg comprime pellicule cinacalcet chlorhydrate de,cinacalcet,636,68022576.0,"CINACALCET ACCORDPHARMA 30 mg, comprimé pelliculé",premier_mot,,
637,61324700,,2,Tension d'approvisionnement,17/08/2022,06/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/cinacalcet-30-mg-60-mg-et-90-mg-comprime-pellicule-cinacalcet-chlorhydrate-de,cinacalcet 30 mg 60 mg et 90 mg comprime pellicule cinacalcet chlorhydrate de,cinacalcet,637,68022576.0,"CINACALCET ACCORDPHARMA 30 mg, comprimé pelliculé",premier_mot,,
638,61081440,,2,Tension d'approvisionnement,17/08/2022,06/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/cinacalcet-30-mg-60-mg-et-90-mg-comprime-pellicule-cinacalcet-chlorhydrate-de,cinacalcet 30 mg 60 mg et 90 mg comprime pellicule cinacalcet chlorhydrate de,cinacalcet,638,68022576.0,"CINACALCET ACCORDPHARMA 30 mg, comprimé pelliculé",premier_mot,,
639,60340413,,2,Tension d'approvisionnement,17/08/2022,06/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/cinacalcet-30-mg-60-mg-et-90-mg-comprime-pellicule-cinacalcet-chlorhydrate-de,cinacalcet 30 mg 60 mg et 90 mg comprime pellicule cinacalcet chlorhydrate de,cinacalcet,639,68022576.0,"CINACALCET ACCORDPHARMA 30 mg, comprimé pelliculé",premier_mot,,
640,61380670,,2,Tension d'approvisionnement,02/11/2024,04/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-daprepitant-125-mg-80-mg-et-125-mg-80-mg-gelules-aprepitant,specialites a base daprepitant 125 mg 80 mg et 125 mg 80 mg gelules aprepitant,aprepitant,640,,,aucun,,
641,63439854,,2,Tension d'approvisionnement,02/11/2024,04/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-daprepitant-125-mg-80-mg-et-125-mg-80-mg-gelules-aprepitant,specialites a base daprepitant 125 mg 80 mg et 125 mg 80 mg gelules aprepitant,aprepitant,641,,,aucun,,
642,64803271,,2,Tension d'approvisionnement,02/11/2024,04/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-daprepitant-125-mg-80-mg-et-125-mg-80-mg-gelules-aprepitant,specialites a base daprepitant 125 mg 80 mg et 125 mg 80 mg gelules aprepitant,aprepitant,642,,,aucun,,
643,63703396,,2,Tension d'approvisionnement,02/11/2024,04/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-daprepitant-125-mg-80-mg-et-125-mg-80-mg-gelules-aprepitant,specialites a base daprepitant 125 mg 80 mg et 125 mg 80 mg gelules aprepitant,aprepitant,643,,,aucun,,
644,65652406,,2,Tension d'approvisionnement,02/11/2024,04/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-daprepitant-125-mg-80-mg-et-125-mg-80-mg-gelules-aprepitant,specialites a base daprepitant 125 mg 80 mg et 125 mg 80 mg gelules aprepitant,aprepitant,644,,,aucun,,
645,69320173,,2,Tension d'approvisionnement,02/11/2024,04/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-daprepitant-125-mg-80-mg-et-125-mg-80-mg-gelules-aprepitant,specialites a base daprepitant 125 mg 80 mg et 125 mg 80 mg gelules aprepitant,aprepitant,645,,,aucun,,
646,66842981,,2,Tension d'approvisionnement,02/11/2024,04/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-daprepitant-125-mg-80-mg-et-125-mg-80-mg-gelules-aprepitant,specialites a base daprepitant 125 mg 80 mg et 125 mg 80 mg gelules aprepitant,aprepitant,646,,,aucun,,
647,69440571,,2,Tension d'approvisionnement,02/11/2024,04/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-daprepitant-125-mg-80-mg-et-125-mg-80-mg-gelules-aprepitant,specialites a base daprepitant 125 mg 80 mg et 125 mg 80 mg gelules aprepitant,aprepitant,647,,,aucun,,
648,63193915,,2,Tension d'approvisionnement,02/11/2024,04/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-daprepitant-125-mg-80-mg-et-125-mg-80-mg-gelules-aprepitant,specialites a base daprepitant 125 mg 80 mg et 125 mg 80 mg gelules aprepitant,aprepitant,648,,,aucun,,
649,65232651,,2,Tension d'approvisionnement,02/11/2024,04/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-daprepitant-125-mg-80-mg-et-125-mg-80-mg-gelules-aprepitant,specialites a base daprepitant 125 mg 80 mg et 125 mg 80 mg gelules aprepitant,aprepitant,649,,,aucun,,
650,61070180,,2,Tension d'approvisionnement,02/11/2024,04/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-daprepitant-125-mg-80-mg-et-125-mg-80-mg-gelules-aprepitant,specialites a base daprepitant 125 mg 80 mg et 125 mg 80 mg gelules aprepitant,aprepitant,650,,,aucun,,
651,64021886,,2,Tension d'approvisionnement,02/11/2024,04/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-daprepitant-125-mg-80-mg-et-125-mg-80-mg-gelules-aprepitant,specialites a base daprepitant 125 mg 80 mg et 125 mg 80 mg gelules aprepitant,aprepitant,651,,,aucun,,
652,65314130,,2,Tension d'approvisionnement,02/11/2024,04/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-daprepitant-125-mg-80-mg-et-125-mg-80-mg-gelules-aprepitant,specialites a base daprepitant 125 mg 80 mg et 125 mg 80 mg gelules aprepitant,aprepitant,652,,,aucun,,
653,60574505,,2,Tension d'approvisionnement,02/11/2024,04/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-daprepitant-125-mg-80-mg-et-125-mg-80-mg-gelules-aprepitant,specialites a base daprepitant 125 mg 80 mg et 125 mg 80 mg gelules aprepitant,aprepitant,653,,,aucun,,
654,66256064,,2,Tension d'approvisionnement,02/11/2024,04/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-daprepitant-125-mg-80-mg-et-125-mg-80-mg-gelules-aprepitant,specialites a base daprepitant 125 mg 80 mg et 125 mg 80 mg gelules aprepitant,aprepitant,654,,,aucun,,
655,66824150,,2,Tension d'approvisionnement,02/11/2024,04/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-daprepitant-125-mg-80-mg-et-125-mg-80-mg-gelules-aprepitant,specialites a base daprepitant 125 mg 80 mg et 125 mg 80 mg gelules aprepitant,aprepitant,655,,,aucun,,
656,61633134,,2,Tension d'approvisionnement,02/11/2024,04/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-daprepitant-125-mg-80-mg-et-125-mg-80-mg-gelules-aprepitant,specialites a base daprepitant 125 mg 80 mg et 125 mg 80 mg gelules aprepitant,aprepitant,656,,,aucun,,
657,64468061,,2,Tension d'approvisionnement,02/11/2024,04/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-daprepitant-125-mg-80-mg-et-125-mg-80-mg-gelules-aprepitant,specialites a base daprepitant 125 mg 80 mg et 125 mg 80 mg gelules aprepitant,aprepitant,657,,,aucun,,
658,62977049,,2,Tension d'approvisionnement,02/11/2024,04/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-daprepitant-125-mg-80-mg-et-125-mg-80-mg-gelules-aprepitant,specialites a base daprepitant 125 mg 80 mg et 125 mg 80 mg gelules aprepitant,aprepitant,658,,,aucun,,
659,66503721,,2,Tension d'approvisionnement,02/11/2024,04/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-daprepitant-125-mg-80-mg-et-125-mg-80-mg-gelules-aprepitant,specialites a base daprepitant 125 mg 80 mg et 125 mg 80 mg gelules aprepitant,aprepitant,659,,,aucun,,
660,63669727,,2,Tension d'approvisionnement,02/11/2024,04/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-daprepitant-125-mg-80-mg-et-125-mg-80-mg-gelules-aprepitant,specialites a base daprepitant 125 mg 80 mg et 125 mg 80 mg gelules aprepitant,aprepitant,660,,,aucun,,
661,65843062,,2,Tension d'approvisionnement,02/11/2024,04/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-daprepitant-125-mg-80-mg-et-125-mg-80-mg-gelules-aprepitant,specialites a base daprepitant 125 mg 80 mg et 125 mg 80 mg gelules aprepitant,aprepitant,661,,,aucun,,
662,64982194,,2,Tension d'approvisionnement,02/11/2024,04/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-daprepitant-125-mg-80-mg-et-125-mg-80-mg-gelules-aprepitant,specialites a base daprepitant 125 mg 80 mg et 125 mg 80 mg gelules aprepitant,aprepitant,662,,,aucun,,
663,66046596,,2,Tension d'approvisionnement,02/11/2024,04/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-daprepitant-125-mg-80-mg-et-125-mg-80-mg-gelules-aprepitant,specialites a base daprepitant 125 mg 80 mg et 125 mg 80 mg gelules aprepitant,aprepitant,663,,,aucun,,
664,69692800,,2,Tension d'approvisionnement,02/11/2024,04/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-daprepitant-125-mg-80-mg-et-125-mg-80-mg-gelules-aprepitant,specialites a base daprepitant 125 mg 80 mg et 125 mg 80 mg gelules aprepitant,aprepitant,664,,,aucun,,
665,61951090,,2,Tension d'approvisionnement,02/11/2024,04/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-daprepitant-125-mg-80-mg-et-125-mg-80-mg-gelules-aprepitant,specialites a base daprepitant 125 mg 80 mg et 125 mg 80 mg gelules aprepitant,aprepitant,665,,,aucun,,
666,60570108,,2,Tension d'approvisionnement,03/07/2024,03/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/praluent-75-mg-150-mg-et-300-mg-solution-injectable-en-stylo-pre-rempli-alirocumab-mammifere-hamster-cellules-cho,praluent 75 mg 150 mg et 300 mg solution injectable en stylo pre rempli alirocumab mammifere hamster cellules cho,praluent,666,68788824.0,"PRALUENT 150 mg, solution injectable en stylo prérempli",nom_marque_exact,68788824.0,C10AX14
667,64363384,,2,Tension d'approvisionnement,03/07/2024,03/12/2024,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/praluent-75-mg-150-mg-et-300-mg-solution-injectable-en-stylo-pre-rempli-alirocumab-mammifere-hamster-cellules-cho,praluent 75 mg 150 mg et 300 mg solution injectable en stylo pre rempli alirocumab mammifere hamster cellules cho,praluent,667,68788824.0,"PRALUENT 150 mg, solution injectable en stylo prérempli",nom_marque_exact,68788824.0,C10AX14
